117	2152	04/d10_0	04	10	46	64.681	64.681	64.881	0.2
103	1844	02/d10_0	02	10	22	60.267	60.267	65.065	4.798
116	1845	02/d11_0	02	11	23	65.047	65.047	65.247	0.2
112	2147	04/d05_0	04	05	41	65.101	65.101	65.301	0.2
113	1857	01/d11_0	01	11	11	65.977	65.977	66.177	0.2
85	2141	03/d11_0	03	11	35	47.269	47.269	66.151	18.882
122	1856	01/d10_0	01	10	10	66.922	66.922	67.122	0.2
118	1844	02/d10_0	02	10	22	65.413	65.413	67.233	1.82
119	1857	01/d11_0	01	11	11	67.59	67.59	67.79	0.2
24	2138	03/d08_0	03	08	32	39.577	59.145	70.608	11.463
127	1851	01/d05_0	01	05	5	71.146	71.146	71.346	0.2
82	2137	03/d07_0	03	07	31	58.86	70.162	71.583	1.421
11	1843	02/d09_0	02	09	21	21.183	42.906	71.756	28.85
80	2149	04/d07_0	04	07	43	55.179	61.327	71.868	10.541
40	2132	03/d02_0	03	02	26	35.052	35.052	72.063	37.011
98	2144	04/d02_0	04	02	38	56.817	56.817	72.045	15.228
128	1856	01/d10_0	01	10	10	72.112	72.112	72.312	0.2
88	2131	03/d01_0	03	01	25	61.639	62.854	72.399	9.545
60	2150	04/d08_0	04	08	44	45.454	47.197	72.563	25.366
111	2138	03/d08_0	03	08	32	70.865	70.995	72.75	1.755
130	2143	04/d01_0	04	01	37	72.77	72.77	72.97	0.2
132	1857	01/d11_0	01	11	11	73.813	73.813	74.013	0.2
49	2149	04/d07_0	04	07	43	47.959	69.919	74.078	4.159
133	1851	01/d05_0	01	05	5	73.956	73.956	74.156	0.2
121	2144	04/d02_0	04	02	38	67.441	67.441	74.319	6.878
12	2132	03/d02_0	03	02	26	22.698	47.339	74.55	27.211
15	2150	04/d08_0	04	08	44	22.235	57.22	74.76	17.54
129	1856	01/d10_0	01	10	10	75.134	75.134	75.334	0.2
136	1851	01/d05_0	01	05	5	75.57	75.57	75.77	0.2
34	1834	02/d02_0	02	02	14	44.365	71.385	76.296	4.911
25	2132	03/d02_0	03	02	26	25.701	48.024	76.386	28.362
59	1840	02/d08_0	02	08	20	43.496	56.039	77.639	21.6
67	1839	02/d07_0	02	07	19	47.631	59.95	78.052	18.102
70	1840	02/d08_0	02	08	20	51.596	63.271	80.653	17.382
72	1839	02/d07_0	02	07	19	52.55	64.459	80.753	16.294
71	1854	01/d08_0	01	08	8	40.839	40.839	82.246	41.407
111	2151	04/d09_0	04	09	45	80.376	82.061	83.073	1.012
74	1840	02/d08_0	02	08	20	55.028	67.619	83.399	15.78
83	2134	03/d04_0	03	04	28	48.486	48.486	83.984	35.498
38	2139	03/d09_0	03	09	33	41.314	58.994	83.922	24.928
138	2145	04/d03_0	04	03	39	74.858	74.858	84.023	9.165
77	1847	01/d01_0	01	01	1	54.665	69.194	84.166	14.972
36	1848	01/d02_0	01	02	2	46.803	47.05	84.132	37.082
123	2146	04/d04_0	04	04	40	68.839	68.839	84.195	15.356
108	1853	01/d07_0	01	07	7	62.72	62.72	84.388	21.668
40	1834	02/d02_0	02	02	14	46.905	83.716	84.871	1.155
78	1854	01/d08_0	01	08	8	45.916	45.916	85.502	39.586
99	2134	03/d04_0	03	04	28	56.804	56.804	86.269	29.465
110	1853	01/d07_0	01	07	7	64.078	64.078	86.879	22.801
90	1848	01/d02_0	01	02	2	64.18	72.931	87.341	14.41
92	1854	01/d08_0	01	08	8	53.924	53.924	87.619	33.695
120	2134	03/d04_0	03	04	28	66.452	66.452	87.83	21.378
153	2147	04/d05_0	04	05	41	86.935	86.935	88.153	1.218
148	1836	02/d04_0	02	04	16	84.122	84.122	88.279	4.157
156	2140	03/d10_0	03	10	34	88.199	88.199	88.399	0.2
114	1853	01/d07_0	01	07	7	65.323	65.323	89.013	23.69
106	2141	03/d11_0	03	11	35	62.508	62.508	89.532	27.024
103	1848	01/d02_0	01	02	2	69.832	74.43	89.631	15.201
134	2135	03/d05_0	03	05	29	74.864	74.864	89.628	14.764
131	1844	02/d10_0	02	10	22	73.298	73.298	89.862	16.564
126	2153	04/d11_0	04	11	47	71.595	71.595	89.899	18.304
63	1835	02/d03_0	02	03	15	48.765	48.765	90.088	41.323
56	1843	02/d09_0	02	09	21	43.399	49.159	90.193	41.034
94	1854	01/d08_0	01	08	8	55.883	55.883	90.162	34.279
157	1836	02/d04_0	02	04	16	88.281	88.281	90.391	2.11
160	2146	04/d04_0	04	04	40	90.332	90.332	90.532	0.2
155	2152	04/d10_0	04	10	46	90.765	90.765	90.965	0.2
124	1853	01/d07_0	01	07	7	67.373	67.373	91.663	24.29
144	1854	01/d08_0	01	08	8	83.328	83.328	91.869	8.541
151	1844	02/d10_0	02	10	22	85.656	85.656	92	6.344
139	2153	04/d11_0	04	11	47	75.802	75.802	93.137	17.335
162	2152	04/d10_0	04	10	46	93.042	93.042	93.242	0.2
147	1854	01/d08_0	01	08	8	84.883	84.883	93.39	8.507
164	2140	03/d10_0	03	10	34	93.683	93.683	93.883	0.2
149	2153	04/d11_0	04	11	47	85.017	85.017	94.869	9.852
165	2147	04/d05_0	04	05	41	94.851	94.851	95.051	0.2
125	1845	02/d11_0	02	11	23	70.773	70.773	95.594	24.821
135	1837	02/d05_0	02	05	17	74.946	74.946	95.86	20.914
166	2134	03/d04_0	03	04	28	95.63	95.63	95.83	0.2
159	1854	01/d08_0	01	08	8	90.304	90.304	96.089	5.785
40	1848	01/d02_0	01	02	2	58.759	96.525	96.725	0.2
170	1845	02/d11_0	02	11	23	96.689	96.689	98.012	1.323
171	1853	01/d07_0	01	07	7	98.204	98.204	98.404	0.2
172	1845	02/d11_0	02	11	23	98.202	98.202	99.627	1.425
157	2137	03/d07_0	03	07	31	96.021	97.931	99.938	2.007
83	2149	04/d07_0	04	07	43	58.451	93.749	100.261	6.512
93	2132	03/d02_0	03	02	26	61.377	66.08	100.409	34.329
175	1845	02/d11_0	02	11	23	100.493	100.493	101.424	0.931
76	1858	01/d12_0	01	12	12	45.344	45.344	101.423	56.079
102	1852	01/d06_0	01	06	6	59.067	59.067	101.548	42.481
155	2131	03/d01_0	03	01	25	101.33	101.33	101.53	0.2
163	2144	04/d02_0	04	02	38	91.766	91.766	101.527	9.761
59	2138	03/d08_0	03	08	32	53.395	87.338	101.641	14.303
145	2143	04/d01_0	04	01	37	82.322	82.322	101.752	19.43
180	1844	02/d10_0	02	10	22	101.663	101.663	101.863	0.2
24	2150	04/d08_0	04	08	44	50.601	81.432	101.913	20.481
101	2132	03/d02_0	03	02	26	65.58	68.74	103.719	34.979
167	2144	04/d02_0	04	02	38	95.596	95.596	104.136	8.54
99	2150	04/d08_0	04	08	44	64.86	94.125	104.673	10.548
74	2138	03/d08_0	03	08	32	66.449	94.62	104.778	10.158
161	2143	04/d01_0	04	01	37	90.193	90.193	105.192	14.999
98	2132	03/d02_0	03	02	26	66.689	81.717	105.95	24.233
12	1834	02/d02_0	02	02	14	33.988	85.64	106.343	20.703
166	2150	04/d08_0	04	08	44	105.53	105.53	106.725	1.195
140	1850	01/d04_0	01	04	4	78.763	78.763	106.831	28.068
174	2143	04/d01_0	04	01	37	99.065	99.065	107.059	7.994
148	2138	03/d08_0	03	08	32	92.784	96.741	107.289	10.548
25	1833	02/d01_0	02	01	13	35.222	85.707	107.752	22.045
86	1840	02/d08_0	02	08	20	58.53	69.315	107.796	38.481
121	2132	03/d02_0	03	02	26	77.436	84.114	107.933	23.819
46	1855	01/d09_0	01	09	9	27.989	27.989	108.139	80.15
118	1849	01/d03_0	01	03	3	73.37	74.99	108.206	33.216
78	1839	02/d07_0	02	07	19	57.344	96.73	108.303	11.573
179	1850	01/d04_0	01	04	4	101.694	101.694	109.685	7.991
34	1849	01/d03_0	01	03	3	56.344	88.075	110.546	22.471
144	1839	02/d07_0	02	07	19	94.57	102.911	110.641	7.73
156	1833	02/d01_0	02	01	13	95.88	95.88	110.877	14.997
104	1840	02/d08_0	02	08	20	68.085	70.303	111.116	40.813
137	1855	01/d09_0	01	09	9	75.615	75.615	111.356	35.741
93	1834	02/d02_0	02	02	14	70.679	109.511	111.419	1.908
182	1850	01/d04_0	01	04	4	103.485	103.485	111.593	8.108
147	1839	02/d07_0	02	07	19	96.117	104.424	112.464	8.04
151	1849	01/d03_0	01	03	3	94.538	100.682	112.675	11.993
71	1840	02/d08_0	02	08	20	51.823	93.03	112.983	19.953
164	1833	02/d01_0	02	01	13	102.246	102.246	113.296	11.05
142	1855	01/d09_0	01	09	9	78.942	78.942	113.457	34.515
120	2151	04/d09_0	04	09	45	75.219	96.397	113.585	17.188
173	2152	04/d10_0	04	10	46	97.454	97.454	113.679	16.225
169	2134	03/d04_0	03	04	28	97.968	97.968	113.843	15.875
117	2133	03/d03_0	03	03	27	72.519	72.519	114.111	41.592
70	2139	03/d09_0	03	09	33	63.642	92.499	114.145	21.646
183	2145	04/d03_0	04	03	39	102.556	102.556	114.15	11.594
180	1849	01/d03_0	01	03	3	111.257	111.257	114.294	3.037
101	1834	02/d02_0	02	02	14	75.185	113.124	114.55	1.426
159	1839	02/d07_0	02	07	19	101.531	107.116	115.044	7.928
92	1840	02/d08_0	02	08	20	64.594	98.089	115.378	17.289
143	1855	01/d09_0	01	09	9	82.122	82.122	115.641	33.519
195	2140	03/d10_0	03	10	34	116.134	116.134	116.334	0.2
76	1839	02/d07_0	02	07	19	56.818	112.697	116.425	3.728
98	1834	02/d02_0	02	02	14	76.659	115.72	116.514	0.794
198	1856	01/d10_0	01	10	10	117.157	117.157	117.357	0.2
152	1855	01/d09_0	01	09	9	86.74	86.74	118.03	31.29
74	2150	04/d08_0	04	08	44	77.888	116.017	118.075	2.058
201	2134	03/d04_0	03	04	28	117.954	117.954	118.154	0.2
121	1833	02/d01_0	02	01	13	87.547	117.844	118.293	0.449
59	2149	04/d07_0	04	07	43	63.325	111.371	118.434	7.063
197	1850	01/d04_0	01	04	4	118.587	118.587	118.787	0.2
168	1855	01/d09_0	01	09	9	95.898	95.898	119.71	23.812
190	2141	03/d11_0	03	11	35	111.175	111.175	120.039	8.864
179	1839	02/d07_0	02	07	19	111.413	119.204	120.126	0.922
181	2135	03/d05_0	03	05	29	102.246	102.246	120.135	17.889
182	1840	02/d08_0	02	08	20	112.436	120.344	120.923	0.579
208	1850	01/d04_0	01	04	4	121.763	121.763	121.963	0.2
176	1855	01/d09_0	01	09	9	99.682	99.682	121.961	22.279
104	2137	03/d07_0	03	07	31	78.155	120.986	124.008	3.022
200	1836	02/d04_0	02	04	16	118.372	118.372	124.326	5.954
192	1855	01/d09_0	01	09	9	115.801	115.801	124.36	8.559
86	2138	03/d08_0	03	08	32	69.536	118.602	124.34	5.738
173	2131	03/d01_0	03	01	25	106.193	122.218	124.407	2.189
206	2146	04/d04_0	04	04	40	118.281	118.281	124.582	6.301
222	1844	02/d10_0	02	10	22	125.129	125.129	125.329	0.2
94	1843	02/d09_0	02	09	21	66.781	100.86	125.907	25.047
193	1855	01/d09_0	01	09	9	117.391	117.391	126.009	8.618
162	2132	03/d02_0	03	02	26	102.889	102.889	126.106	23.217
189	2147	04/d05_0	04	05	41	110.574	110.574	126.253	15.679
191	2152	04/d10_0	04	10	46	112.22	112.22	126.25	14.03
178	2153	04/d11_0	04	11	47	100.434	100.434	126.286	25.852
207	1836	02/d04_0	02	04	16	120.226	120.226	126.43	6.204
98	1849	01/d03_0	01	03	3	86.636	126.291	126.493	0.202
211	2146	04/d04_0	04	04	40	123.082	123.082	126.971	3.889
213	1836	02/d04_0	02	04	16	122.372	122.372	128.61	6.238
199	2147	04/d05_0	04	05	41	117.031	117.031	128.789	11.758
194	2152	04/d10_0	04	10	46	115.514	115.514	128.836	13.322
212	2153	04/d11_0	04	11	47	122.192	122.192	128.821	6.629
219	2146	04/d04_0	04	04	40	124.98	124.98	128.903	3.923
226	2135	03/d05_0	03	05	29	128.885	128.885	129.979	1.094
234	2134	03/d04_0	03	04	28	129.24	129.24	130.096	0.856
231	1836	02/d04_0	02	04	16	129.871	129.871	130.609	0.738
225	2152	04/d10_0	04	10	46	127.319	127.319	130.689	3.37
218	2153	04/d11_0	04	11	47	124.957	124.957	130.759	5.802
215	2147	04/d05_0	04	05	41	122.819	122.819	130.855	8.036
229	2146	04/d04_0	04	04	40	127.976	127.976	131.005	3.029
204	1845	02/d11_0	02	11	23	118.12	118.12	131.878	13.758
131	1848	01/d02_0	01	02	2	81.888	98.252	131.852	33.6
210	1837	02/d05_0	02	05	17	121.365	121.365	131.964	10.599
93	1847	01/d01_0	01	01	1	80.006	120.546	132.206	11.66
209	2141	03/d11_0	03	11	35	120.178	120.178	132.281	12.103
205	1853	01/d07_0	01	07	7	118.324	118.324	132.328	14.004
177	1854	01/d08_0	01	08	8	99.863	99.863	132.567	32.704
220	2153	04/d11_0	04	11	47	127.068	127.068	132.654	5.586
236	2146	04/d04_0	04	04	40	130.95	130.95	132.923	1.973
224	1845	02/d11_0	02	11	23	125.812	125.812	134.422	8.61
243	2146	04/d04_0	04	04	40	132.819	132.819	134.508	1.689
244	1836	02/d04_0	02	04	16	134.469	134.469	134.669	0.2
242	1837	02/d05_0	02	05	17	134.1	134.1	134.87	0.77
221	1853	01/d07_0	01	07	7	124.539	124.539	135.094	10.555
12	1848	01/d02_0	01	02	2	45.28	117.435	135.113	17.678
184	1854	01/d08_0	01	08	8	102.603	102.603	135.469	32.866
207	2137	03/d07_0	03	07	31	128.721	134.725	136.271	1.546
245	2146	04/d04_0	04	04	40	134.879	134.879	136.392	1.513
246	2153	04/d11_0	04	11	47	136.72	136.72	136.92	0.2
248	1837	02/d05_0	02	05	17	136.868	136.868	137.224	0.356
228	1845	02/d11_0	02	11	23	128.81	128.81	137.567	8.757
163	2132	03/d02_0	03	02	26	100.593	110.154	137.532	27.378
194	2131	03/d01_0	03	01	25	123.268	136.39	137.712	1.322
196	1854	01/d08_0	01	08	8	117.348	117.348	137.854	20.506
223	1853	01/d07_0	01	07	7	126.774	126.774	137.981	11.207
101	1848	01/d02_0	01	02	2	84.792	123.957	138.057	14.1
71	2138	03/d08_0	03	08	32	62.714	123.674	138.042	14.368
167	2132	03/d02_0	03	02	26	106.178	114.518	140.138	25.62
231	2137	03/d07_0	03	07	31	139.366	139.904	140.21	0.306
92	2138	03/d08_0	03	08	32	75.174	125.758	140.212	14.454
182	2138	03/d08_0	03	08	32	122.649	130.936	142.196	11.26
261	1856	01/d10_0	01	10	10	142.514	142.514	142.803	0.289
141	1857	01/d11_0	01	11	11	79.103	79.103	143.871	64.768
169	2150	04/d08_0	04	08	44	108.606	124.281	143.839	19.558
195	1834	02/d02_0	02	02	14	124.115	124.115	143.998	19.883
208	1839	02/d07_0	02	07	19	131.979	131.979	143.986	12.007
214	2144	04/d02_0	04	02	38	122.552	122.552	143.943	21.391
148	2149	04/d07_0	04	07	43	102.986	117.291	144.035	26.744
158	1851	01/d05_0	01	05	5	88.787	88.787	144.113	55.326
216	2143	04/d01_0	04	01	37	123.878	123.878	144.268	20.39
197	1840	02/d08_0	02	08	20	128.831	128.831	144.342	15.511
150	1857	01/d11_0	01	11	11	85.579	85.579	146.362	60.783
86	2150	04/d08_0	04	08	44	80.56	135.164	146.509	11.345
241	2144	04/d02_0	04	02	38	133.522	133.522	146.646	13.124
265	2143	04/d01_0	04	01	37	143.753	143.753	146.772	3.019
162	1834	02/d02_0	02	02	14	114.382	137.399	146.883	9.484
177	1840	02/d08_0	02	08	20	109.728	142.232	146.977	4.745
201	2149	04/d07_0	04	07	43	126.593	126.593	147.189	20.596
188	1851	01/d05_0	01	05	5	110.194	110.194	147.275	37.081
270	2140	03/d10_0	03	10	34	146.713	146.713	147.969	1.256
266	2144	04/d02_0	04	02	38	144.786	144.786	148.384	3.598
163	1834	02/d02_0	02	02	14	109.507	146.246	148.733	2.487
217	1857	01/d11_0	01	11	11	122.784	122.784	148.748	25.964
233	1851	01/d05_0	01	05	5	129.479	129.479	148.954	19.475
184	1840	02/d08_0	02	08	20	113.551	146.217	149.198	2.981
253	2134	03/d04_0	03	04	28	138.919	138.919	149.628	10.709
71	2150	04/d08_0	04	08	44	73.621	148.749	150.014	1.265
272	2140	03/d10_0	03	10	34	149.445	149.445	150.188	0.743
191	2133	03/d03_0	03	03	27	121.507	135.337	150.244	14.907
258	1857	01/d11_0	01	11	11	140.549	140.549	151.18	10.631
235	1851	01/d05_0	01	05	5	131.407	131.407	151.475	20.068
263	1857	01/d11_0	01	11	11	142.607	142.607	152.997	10.39
250	1851	01/d05_0	01	05	5	136.063	136.063	153.945	17.882
264	1857	01/d11_0	01	11	11	144.102	144.102	155.015	10.913
234	2151	04/d09_0	04	09	45	137.831	138.487	155.391	16.904
252	1851	01/d05_0	01	05	5	137.964	137.964	155.428	17.464
251	2135	03/d05_0	03	05	29	139.028	139.028	155.449	16.421
281	2152	04/d10_0	04	10	46	155.538	155.538	155.738	0.2
269	2146	04/d04_0	04	04	40	145.35	145.35	155.849	10.499
91	1838	02/d06_0	02	06	18	54.574	54.574	156.133	101.559
146	1846	02/d12_0	02	12	24	84.137	84.137	156.118	71.981
187	2145	04/d03_0	04	03	39	108.897	108.897	156.128	47.231
230	2141	03/d11_0	03	11	35	129.027	129.027	156.207	27.18
268	1857	01/d11_0	01	11	11	145.582	145.582	157.137	11.555
282	1851	01/d05_0	01	05	5	155.857	155.857	157.408	1.551
182	2151	04/d09_0	04	09	45	132.894	152.241	157.454	5.213
276	2146	04/d04_0	04	04	40	152.83	152.83	157.806	4.976
284	1850	01/d04_0	01	04	4	158.48	158.48	158.68	0.2
255	2135	03/d05_0	03	05	29	141.403	141.403	158.663	17.26
237	2141	03/d11_0	03	11	35	130.779	130.779	158.611	27.832
289	1851	01/d05_0	01	05	5	157.203	157.203	158.845	1.642
202	2145	04/d03_0	04	03	39	118.683	118.683	158.915	40.232
270	1835	02/d03_0	02	03	15	155.803	156.859	159.88	3.021
293	2140	03/d10_0	03	10	34	159.834	159.834	160.034	0.2
278	2141	03/d11_0	03	11	35	154.018	154.018	160.577	6.559
254	1844	02/d10_0	02	10	22	139.01	139.01	160.643	21.633
286	1850	01/d04_0	01	04	4	160.5	160.5	160.7	0.2
203	2145	04/d03_0	04	03	39	120.314	120.314	161.17	40.856
257	2135	03/d05_0	03	05	29	143.321	143.321	161.408	18.087
295	2146	04/d04_0	04	04	40	161.325	161.325	161.525	0.2
140	1843	02/d09_0	02	09	21	88.477	116.345	161.952	45.607
294	2134	03/d04_0	03	04	28	161.816	161.816	162.016	0.2
272	1835	02/d03_0	02	03	15	159.376	159.919	162.204	2.285
300	1836	02/d04_0	02	04	16	162.288	162.288	162.488	0.2
280	2141	03/d11_0	03	11	35	156.105	156.105	162.496	6.391
297	2140	03/d10_0	03	10	34	162.544	162.544	162.744	0.2
275	1844	02/d10_0	02	10	22	151.081	151.081	163.256	12.175
301	2140	03/d10_0	03	10	34	164.747	164.747	164.947	0.2
277	2144	04/d02_0	04	02	38	151.845	151.845	166.395	14.55
303	2141	03/d11_0	03	11	35	166.626	166.626	166.826	0.2
302	2140	03/d10_0	03	10	34	166.705	166.705	166.905	0.2
304	1844	02/d10_0	02	10	22	167.291	167.291	167.491	0.2
238	1854	01/d08_0	01	08	8	131.565	131.565	167.689	36.124
239	1845	02/d11_0	02	11	23	131.329	131.329	168.039	36.71
259	1853	01/d07_0	01	07	7	140.972	140.972	168.081	27.109
92	2149	04/d07_0	04	07	43	85.787	150.625	168.072	17.447
162	1847	01/d01_0	01	01	1	125.907	158.208	168.103	9.895
222	1848	01/d02_0	01	02	2	133.538	133.538	168.126	34.588
291	1837	02/d05_0	02	05	17	159.765	159.765	168.25	8.485
306	2135	03/d05_0	03	05	29	168.422	168.422	168.622	0.2
305	2140	03/d10_0	03	10	34	168.613	168.613	168.813	0.2
314	1836	02/d04_0	02	04	16	169.432	169.432	169.632	0.2
240	1854	01/d08_0	01	08	8	133.075	133.075	170.22	37.145
163	1847	01/d01_0	01	01	1	118.446	157.472	170.313	12.841
